주소,위도,경도
전북 정읍시 정읍사로 388 제이포렛,35.5387382401497,126.857169212473
전북 완주군 이서면 지사제로 191 카페캔버스,35.8346389911364,127.02363025495
전북 부안군 진서면 청자로 206 추억을나누며,35.5874789083463,126.544130193448
광주광역시 서구 눌재로 434 1층,35.1161585270916,126.830545569381
광주광역시 남구 제중로47번길 11 1층,35.1386239012656,126.912729786037
전남 담양군 봉산면 연산길 89-11 옥담,35.2720699357134,126.968882006352
전남 완도군 군외면 청해진서로 1418-2,34.3356505680155,126.650850735543
전남 장성군 진원면 상림길 26 MOMO,35.272639219541,126.860407234467
전남 장흥군 장흥읍 중앙로 81 1층 FOURROOM,34.6829609006802,126.906030394972
전남 해남군 계곡면 오류골길 64,34.6331495868686,126.653680405841
전남 화순군 화순읍 안양산로 616-2,35.0905600710172,127.019616508825
전남 신안군 압해읍 압해로 820 카페 바다정원,34.8628393872329,126.318726220267
전남 여수시 돌산읍 무술목길 142-1 카페 라피크,34.6951459330053,127.777275070026
경북 구미시 고아읍 들성로 171-34,36.1595948262367,128.338173371299
경북 고령군 쌍림면 대가야로 446-44 카페스톤 고령점,35.6649438278988,128.23539917946
경북 김천시 자산3길 36,36.1212446978894,128.122983475385
대구광역시 달서구 성서로 406 성서우체국 1층,35.8537625692511,128.507724221953
대구광역시 서구 서대구로 118 1층~4층,35.8685207391505,128.555619187906
경북 안동시 민속촌길 26,36.5788511386475,128.764588904743
경북 청송군 파천면 송소고택길 21,36.4364182720059,129.027216657237
경북 칠곡군 왜관읍 평장길 31 1층 이웃들의테이블카페,35.9851928587423,128.402754884628
경북 의성군 단촌면 장터길 16-6,36.4224960203211,128.673058448285
경북 성주군 월항면 주산로 454 카페 트리팔렛,35.9506509995489,128.322960008392
경북 청도군 화양읍 소라2길 36-13,35.6637310738533,128.722755544357
경북 경산시 경안로73길 20 마고 포레스트,35.8400409816134,128.730704701446
경북 영주시 두서길87번길38,36.8310513929908,128.617565325721
경북 울릉군 북면 추산길 40 휴행복한펜션,37.5344114806079,130.85915752017
경북 문경시 동로면 안생달길279,36.815898709167,128.26340280077
경북 봉화군 명호면 비나리길172-57,36.8416901760461,128.877300901537
경북 상주시 함창읍 새잼이길 7,36.5769089334149,128.165837812243
경북 영천시 송정길 85,35.966154842794,128.915792818268
경북 포항시 남구 호미곶면 해맞이로46번길 164,36.0566077805121,129.576800058133
경남 사천시 백천길 114-55,34.9931104961387,128.072807096855
경남 창녕군 창녕읍 향교골목길 28-57 알리스타,35.5452380131917,128.499910463268
경남 거창군 거창읍 강변로 53 빨간지붕 1층,35.6838293703167,127.902933442662
경남 창원시 성산구 신사로 135 지하,35.2201251603311,128.698098886481
경남 고성군 동해면 조선특구로 2104,35.0614300707133,128.479184478564
경남 밀양시 삼랑진읍 행곡로 425-1 카페잇소,35.4288338209195,128.897445217034
경남 진주시 남강로 36 커피플라워 혹은 진주시 남강로 38,35.1646942445141,128.038722268298
경남 창원시 진해구 충장로 398-5 1층,35.1520136814397,128.69516054359
경남 하동군 하동읍 중앙로 11 1층 진리커피,35.0702830152376,127.751191360738
경남 함안군 함안면 함안대로 257 무진,35.2549095891181,128.423314094378
경남 창원시 마산합포구 가포로 501-201 카페,35.1501340553068,128.590580598606
경남 함양군 함양읍 서위천길 11 1층,35.5199460985232,127.721194229258
경남 합천군 대병면 회양관광단지길 28-10,35.5253266521905,128.018876342244
경남 통영시 도산면 도산일주로 954 네르하21카페,34.8851906365307,128.315125075615
경남 산청군 단성면 석대로281번길 229-30,35.3249497473265,127.922442689967
부산광역시 부산진구 서전로47번길 27 1층,35.159119388319,129.064568150081
울산광역시 북구 판지1길 30,35.6135018838139,129.454957154487
부산 강서구 식만로 122 앙로고택,35.2052110809619,128.906596016699
부산 기장군 정관읍 병산로 303-1 유정1995,35.3527400582057,129.187117669334
울산광역시 울주군 범서읍 지지길 55 1층,35.6234272801186,129.225841487335
부산 동래구 금정마을로 40 빌리지40,35.2125055239852,129.061013698075
제주 제주시 한림읍 한림해안로 311 비양놀,33.4289809756378,126.263507995971
제주 제주시 구좌읍 구좌해안로 141 카페 모알보알,33.5595661369175,126.72795266525
제주 서귀포시 속골로 29-10 16호,33.242864497508,126.52771954894
강원 강릉시 난설헌로 232 카페 툇마루,37.7928528841489,128.914530597286
서울 중랑구 동일로109길 28 1층 카페스테어스,37.5919358651116,127.078505564763
전북 고창군 아산면 복분자로 184-81 연다원,35.491202530067,126.62778698764
전북 임실군 운암면 종운로 802-18,35.5971483195341,127.109375591323
충남 공주시 사곡면 마곡사로 734 더밸리,36.5485308715152,127.02158135421
충남 공주시 정자방1길 31 1층,36.4667701685311,127.118828438398
"전북 전주시 덕진구 정여립로 924-25 1,2층",35.8333613362487,127.075927861348
전북 완주군 소양면 오도길 64,35.9068914423839,127.237643918595
전북 전주시 덕진구 기지로 120 1층,35.837967501223,127.065321365341
